customer_id,age,email,salary,country,phone,signup_date
C02132,-5,user2132@example.com,118422,USA,(369) 677-2676,2023-11-30
C02878,29,user2878@example.com,189682,Australia,280-302-5313,2023-01-05
C03921,28,user3921@example.com,101356,UK,,2023-08-01
C01628,58,user1628@example.com,191215,Canada,700.519.5808,2023-01-23
C02894,43,user2894@example.com,137392,Canada,844.959.6227,2023-08-14
C01523,43,user1523@example.com,95785,UK,385-565-1627,2023-12-09
C00836,24,user836@example.com,197527,Canada,=1-231-863-2065,2023-01-17
C00359,33,user359@example.com,64681,USA,667.602.1691,2023-12-19
C00139,0,user139@example.com,-20000,Australia,888 492 4898,2023-10-14
C00300,49,user300@example.com,188763,Australia,,2023-09-10
C01557,57,user1557@example.com,159572,USA,280-569-8018,2023-04-27
C01004,42,@domain.com,,Australia,786.866.8606,2023-09-14
C00383,37,user383@example.com,50700,Canada,647-693-6761,2023-02-19
C00942,33,user942@example.com,67548,Canada,(441) 301-6394,2023-02-26
C01943,54,user1943@example.com,100409,Australia,434-721-6902,2023-11-15
C00969,-5,,161742,UK,946-805-9005,2023-11-23
C00762,29,user762@example.com,118835,UK,783 559 3440,2023-01-01
C01733,35,user1733@example.com,188458,Australia,(520) 976-4608,2023-09-03
C01903,78,user1903@example.com,199823,Australia,119 983 7268,2023-06-29
C04931,-1,@domain.com,169608,USA,206-881-2797,2023-06-03
C01319,-10,user2104@example.com,-20000,USA,,2023-11-11
C04498,78,user4498@example.com,65929,USA,493-502-8275,2023-09-27
C00899,150,user899@example.com,,UK,668-217-3333,2023-01-04
C04024,-1,missingatsign.com,100871,USA,=1-475-496-6028,2023-02-10
C02917,22,user2917@example.com,73459,Australia,=1-606-922-4545,2023-09-17
C01403,54,user1403@example.com,83664,Canada,(591) 877-8279,2023-12-30
C02276,77,user2276@example.com,31184,Australia,(844) 248-9084,2023-12-27
C03810,77,user3810@example.com,134843,Canada,790.263.2412,2023-04-28
C04401,0,user4401@example.com,162851,Spain,(930) 761-3307,2023-06-18
C04723,62,user4723@example.com,127927,UK,262 782 1244,2023-07-24
C00951,-1,user1513@example.com,190595,UK,397-484-3592,2023-10-21
C01189,34,user1189@example.com,69350,UK,6600955228,2023-01-05
C04709,40,user4709@example.com,100968,USA,=1-948-837-8758,2023-12-15
C03468,25,user3468@example.com,144934,USA,3844572111,2023-12-08
C03864,47,user4344@example.com,62888,Canada,922.705.8024,2023-03-01
C03459,57,user3459@example.com,156083,USA,2695304195,2023-09-08
C00109,31,user109@example.com,48135,Canada,=1-284-565-9346,2023-02-30
C03656,42,user3656@example.com,177270,USA,846.390.2961,2023-06-28
C02464,-1,user2464@example.com,162447,Canada,9878167585,2023-07-29
C03253,20,user3253@example.com,143783,Australia,985 704 3291,2023-01-02
C00059,38,user59@example.com,101854,USA,=1-464-419-6444,2023-01-11
C00077,24,user77@example.com,,Australia,680 906 6606,2023-01-11
C00797,33,user797@example.com,164678,Spain,966-751-9199,2023-02-22
C00369,79,user369@example.com,79812,USA,743.802.8799,2023-04-08
C01588,26,user4921@example.com,181791,USA,761-784-6564,2023-02-14
C00786,36,user786@example.com,196508,Australia,201 427 3334,2023-01-30
C02223,57,user2223@example.com,149963,India,=1-814-636-4251,2023-05-11
C01155,68,user@domain..com,35586,Australia,872.263.3761,2023-03-24
C02037,49,user2037@example.com,174738,UK,198.324.2841,2023-12-02
C02355,49,user2355@example.com,36470,Canada,(967) 368-2831,2023-04-19
C03556,30,invalid-email,79597,Australia,,2023-07-07
C02268,,user2268@example.com,168869,Australia,475 151 7050,2023-10-18
C01731,72,user1731@example.com,175263,UK,376-802-9508,2023-01-19
C00122,43,user122@example.com,194074,UK,4343748592,2023-01-08
C01873,,user1873@example.com,33121,Canada,153 496 7180,2023-06-25
C04514,63,user4514@example.com,188698,Canada,762-914-3800,2023-02-18
C03667,20,user3667@example.com,81588,UK,(721) 716-9287,2023-06-29
C00911,38,user911@example.com,138117,Canada,247-233-4107,2023-02-16
C00125,77,user125@example.com,,USA,917.401.5738,2023-05-05
C03189,47,user@domain..com,30363,UK,6619939965,2023-05-16
C01587,43,user1587@example.com,116567,Canada,195-126-8166,2023-03-18
C01258,51,user1258@example.com,40692,UK,=1-708-970-7597,2023-06-25
C04004,76,user4004@example.com,0,UK,=1-864-847-4507,2023-07-11
C04109,71,user4109@example.com,194077,UK,970-658-2371,2023-01-27
,43,user3405@example.com,112464,Australia,317 271 4115,2023-04-23
C01179,74,user1179@example.com,138106,UK,4159917292,2023-10-16
C03065,49,user3065@example.com,56870,UK,(124) 116-1509,2023-08-30
C03492,41,user3492@example.com,127493,USA,(120) 435-7876,2023-02-13
C02615,66,user2615@example.com,176259,UK,9357790587,2023-10-26
C03803,65,@domain.com,73169,UK,797 221 8431,2023-04-25
C00443,44,user443@example.com,,UK,610-794-1438,2023-08-01
C01933,29,user1933@example.com,114149,Germany,2362941028,2023-05-27
C03110,76,user3110@example.com,123254,Australia,=1-291-780-4219,2023-12-01
C00926,0,user926@example.com,67405,Canada,(307) 562-4840,
C02438,39,user2438@example.com,174993,,(732) 615-8210,2023-05-10
C03524,,user3524@example.com,69236,USA,2182223836,2023-10-04
C04786,,user4786@example.com,75807,USA,=1-556-232-2002,2023-11-09
C01412,76,user1412@example.com,66639,USA,(800) 493-2841,2023-05-18
C03489,18,user3489@example.com,45339,Australia,358.929.5002,2023-01-03
C01771,73,user1778@example.com,35695,USA,(735) 656-5806,2023-07-02
C01510,60,user1510@example.com,53929,Canada,=1-560-369-1699,2023-02-09
C01228,68,user1228@example.com,87124,Australia,(690) 602-6127,2023-09-17
C03625,30,user3625@example.com,160193,USA,625.689.9689,2023-05-04
C02373,54,,143604,USA,=1-112-365-6966,2023-03-13
C03535,20,user3535@example.com,64235,UK,487 107 3807,2023-12-04
C04959,33,user4959@example.com,50842,Australia,1009152377,2023-08-18
C04522,37,,86096,USA,9473163280,2023-01-01
C00325,33,user325@example.com,180774,USA,=1-824-135-6192,2023-09-18
C03101,53,user3101@example.com,59813,Canada,475 913 8044,2023-03-19
C04469,26,user4469@example.com,118780,USA,454.878.4991,2023-10-06
C02183,41,,145194,USA,,2023-03-25
,19,user3320@example.com,116072,Australia,139-696-2349,2023-12-26
C03056,38,user3056@example.com,104462,Australia,=1-504-635-7435,2023-03-10
C01499,21,user1499@example.com,108257,Canada,196 565 6139,2023-11-24
C01503,-100,user1503@example.com,154591,USA,584.362.8242,2023-01-07
C01007,44,user1007@example.com,46999,USA,(582) 940-5573,2023-03-04
C04011,38,,127382,,908-671-7468,2023-08-29
C03734,21,user3734@example.com,,USA,,2023-12-25
C03816,22,user3816@example.com,132399,USA,684-242-6363,2023-01-30
C01468,50,user1468@example.com,50389,UK,768.757.7637,2023-06-09
C01226,55,user1226@example.com,-10000,Canada,147.631.5807,2023-03-29
C03997,39,user3997@example.com,137648,UK,577 870 3287,2023-12-12
C02285,27,invalid-email,179762,USA,4792135573,2023-06-18
C02022,59,user2022@example.com,109558,Australia,(240) 700-7163,2023-07-05
C01217,64,,117954,Australia,(774) 220-3960,2023-05-17
C04422,34,user4422@example.com,190897,USA,916 745 5881,2023-08-29
C03521,0,user3521@example.com,45366,UK,537-813-6717,2023-12-16
C00421,37,user421@example.com,141435,Canada,4101552989,2023-11-11
C03444,58,user3444@example.com,160560,China,323 846 3075,2023-05-01
C00007,78,.user@domain.com,55235,Australia,=1-524-523-1745,2023-10-19
C00933,71,user933@example.com,,USA,561 578 8086,2023-05-26
C01692,24,user1692@example.com,68084,Australia,571-291-5370,2023-09-08
C00440,68,user440@example.com,-10000,Australia,210 225 5107,2023-09-30
C01314,71,user1314@example.com,174972,Canada,(259) 452-9192,2023-06-06
C00679,41,user679@example.com,168746,USA,467-367-6849,2023-05-31
C01973,24,user1973@example.com,139975,UK,(223) 528-5315,2023-08-29
C04626,76,user4626@example.com,0,UK,,2023-06-01
C04391,55,user4391@example.com,,USA,,2023-04-03
C02484,57,user2484@example.com,59320,UK,991.422.4770,2023-10-06
C03264,77,user4649@example.com,54596,USA,5226606549,2023-01-08
C02635,78,user2635@example.com,56928,Australia,=1-812-177-4254,2023-03-04
C02536,64,user2536@example.com,111788,UK,8126937147,2023-05-23
C02457,49,user2457@example.com,148248,Australia,=1-865-123-3298,2023-10-18
C04808,58,user4808@example.com,177680,Australia,,2023-02-15
C00561,25,user2820@example.com,174401,Germany,738.423.8317,2023-10-12
C02259,55,user4259@example.com,61826,Australia,548 892 7523,2023-08-07
C02797,55,user2797@example.com,56950,Mexico,3276061103,2023-03-22
C02659,55,user2659@example.com,78665,UK,688.956.1871,2023-11-06
C00195,56,user195@example.com,128934,Canada,812.499.2749,2023-04-31
C01475,21,user1475@example.com,35698,UK,=1-111-874-6064,2023-08-11
C04468,58,user4468@example.com,95867,Australia,=1-731-278-9936,2023-07-06
C01212,76,user1212@example.com,143931,UK,,2023-09-31
C04698,70,user4698@example.com,187541,Canada,975-763-2879,2023-11-25
C01658,35,user1658@example.com,143002,USA,813.565.9082,2023-10-09
C02719,64,user2719@example.com,149501,Canada,609.905.5705,2023-07-09
C03040,42,user3040@example.com,180457,Canada,278 694 7582,2023-03-20
C03836,36,user@@domain.com,141915,Canada,725 644 9068,2023-10-07
C02237,44,user2237@example.com,66483,Canada,,2023-01-08
C01875,39,user1875@example.com,58164,India,1591719508,2023-07-15
C02199,19,user4083@example.com,116322,UK,8108614089,2023-10-13
C01131,74,,60257,UK,716-225-9693,2023-04-19
C01462,56,user1462@example.com,31961,Australia,=1-613-413-4724,2023-01-04
C00277,20,user277@example.com,,USA,,2023-06-02
C02587,45,user2587@example.com,188849,UK,(172) 872-6593,2023-08-14
C02349,32,,41279,USA,5396844455,2023-11-03
C02314,35,user2314@example.com,126452,Australia,=1-861-602-4845,2023-02-10
C01303,53,,53569,Australia,,2023-08-04
C02535,,user2535@example.com,120456,Germany,(331) 356-4024,2023-02-11
C00054,23,missingatsign.com,110360,UK,=1-141-236-2637,2023-05-28
C04656,44,,76228,UK,(881) 507-9668,2023-11-05
,26,user@domain.,31893,USA,689.890.5542,2023-10-14
C00574,23,user574@example.com,-1000,Australia,197-670-1962,2023-12-18
C01237,34,user1237@example.com,,USA,663-361-5270,2023-02-28
C03567,-5,user3567@example.com,126055,USA,,2023-02-12
C04384,43,user4384@example.com,189633,Australia,239-529-2187,Jan 1 2023
C01335,36,user1335@example.com,147473,UK,(427) 148-3977,2023-04-26
C02945,-5,user2945@example.com,120678,USA,354.909.7160,2023-10-02
C00419,38,user419@example.com,183390,Australia,226.577.2807,2023-10-02
C00025,66,user268@example.com,-5000,Australia,(435) 544-4643,2023-03-19
C01105,68,user1105@example.com,113178,Australia,171-892-7845,2023-08-22
C00258,61,user@@domain.com,58328,USA,808-682-1977,2023-02-17
C00296,19,user296@example.com,131971,UK,7111434048,2023-11-10
C02379,22,user2379@example.com,80971,Mexico,784-166-6609,2023-08-30
C00387,50,user387@example.com,192627,USA,(258) 615-4622,2023-09-05
C00741,18,user3480@example.com,192171,Canada,325 548 3187,2023-02-10
C03520,27,user3520@example.com,63132,UK,=1-334-689-5549,2023-07-02
C01786,23,no-dot@com,33880,UK,882.102.7162,2023-06-22
C02265,19,user2265@example.com,97616,Canada,(627) 932-8454,2023-07-16
C04350,-50,no-dot@com,113996,Canada,969 746 9552,2023-03-25
C03538,79,user3538@example.com,93879,USA,882-261-4469,2023-01-05
C01868,500,user1868@example.com,87062,USA,,2023-04-11
C04399,45,user4399@example.com,92119,UK,=1-687-904-6116,2023-06-23
C01564,54,,185072,Canada,748-554-9247,2023-03-01
C01922,61,user1922@example.com,182961,Canada,967.283.8271,2023-01-07
C01401,28,user@domain.,77574,Germany,8809347296,2023-01-18
C00713,0,user713@example.com,97087,Australia,8484828793,2023-05-20
C02367,73,,127624,USA,8017523794,2023-06-19
C02548,58,user@@domain.com,191096,USA,9263025879,2023-05-08
,30,user210@example.com,136956,Australia,=1-146-348-3138,2023-06-21
C03968,45,invalid-email,182053,Spain,(693) 671-9502,2023-04-30
C01290,79,,94729,UK,(412) 758-9446,2023-03-15
C02012,-25,user2012@example.com,87823,Australia,3872111537,2023-07-27
C00450,180,user450@example.com,40014,UK,=1-659-118-1517,2023-03-17
C04151,69,user4151@example.com,197856,Australia,=1-659-228-1005,2023-08-18
C02588,27,user2588@example.com,193639,China,141.490.5185,Jan 1 2023
C01821,29,,,UK,720 774 3955,2023-01-28
C00959,45,user959@example.com,160526,Canada,330.529.7974,2023-12-25
C01794,26,user1794@example.com,186078,Australia,(309) 206-8761,2023-12-06
C03081,59,user@domain..com,41049,Australia,351-841-2540,2023-14-01
C00655,150,user655@example.com,,Australia,,2023-03-07
C03660,59,user3660@example.com,,Australia,(159) 178-6099,2023-10-10
C04131,76,,-20000,Australia,=1-786-968-8817,2023-07-13
C02026,72,missingatsign.com,36638,Australia,(303) 750-2453,2023-07-26
C01761,22,user1761@example.com,191081,UK,584-463-5075,2023-09-12
C03647,20,user3647@example.com,72863,Australia,876 435 7378,2023-00-15
C03802,37,,66713,USA,8029358897,2023-08-02
C02663,0,user2663@example.com,149682,UK,588.988.3422,2023-02-29
C00412,78,user412@example.com,33832,Australia,(832) 296-5617,2023-08-03
C01775,34,user1775@example.com,188598,Australia,=1-127-885-7896,2023-01-10
C04499,70,user4499@example.com,91892,UK,(913) 239-1106,2023-04-30
C03881,47,user3881@example.com,162965,USA,,2023-12-08
C03525,45,user3525@example.com,34150,UK,(942) 260-4837,2023-04-30
C02645,43,,194870,Spain,4485474748,2023-06-08
C04326,21,user@,95614,UK,784 499 7915,2023-09-30
C04790,44,user4790@example.com,134292,Australia,297.393.7763,2023-11-10
C03754,,user3754@example.com,120925,USA,2582098699,2023-08-29
C04673,66,user4673@example.com,57472,UK,135.580.7506,2023-06-07
C02837,19,user2837@example.com,46576,USA,8018933340,2023-03-08
C03581,39,user3581@example.com,88560,UK,=1-736-907-1695,2023-03-11
C04813,,,51630,Australia,978-354-4193,2023-11-20
C03389,79,user3389@example.com,0,Australia,=1-808-661-2123,2023-07-26
C04828,50,user4828@example.com,155014,Canada,=1-912-910-7006,2023-01-12
C03593,52,user3593@example.com,133920,Canada,,2023-05-17
C00431,68,user431@example.com,196589,USA,5199848083,2023-10-16
C02944,42,,106396,Canada,(636) 918-9259,2023-12-25
C03255,24,user@@domain.com,-50000,Canada,350 245 1268,2023-01-06
C01367,18,,30336,Australia,410.972.4609,2023-08-23
C02023,61,,111422,Canada,(789) 300-5346,2023-04-05
C04431,0,user4431@example.com,129244,Canada,209.143.9083,2023-09-07
C01177,,,180245,Spain,929-441-3501,2023-04-19
C03354,50,user3354@example.com,84633,USA,139 889 1151,2023-05-29
C01477,19,user1477@example.com,123079,UK,(375) 187-1735,invalid-date
C03174,33,user3174@example.com,66132,Australia,661-648-5397,2023-01-07
C02064,66,,165150,UK,(666) 850-5074,2023-03-12
C00103,130,user103@example.com,64773,UK,960.527.3527,2023-09-09
,51,user2119@example.com,106441,Canada,(581) 168-1091,2023-07-20
C02030,-1,invalid-email,,USA,528-804-5310,2023-10-03
C01264,36,user1264@example.com,184978,Australia,4339458019,2023-03-16
C03923,41,user3923@example.com,33052,UK,=1-323-924-3832,2023-08-21
C03160,33,user3160@example.com,195637,UK,(763) 929-9142,2023-04-03
C02389,52,user2389@example.com,,Canada,=1-635-353-5009,2023-06-08
C03083,78,user3083@example.com,191771,UK,(718) 580-1562,2023-03-29
C02759,70,missingatsign.com,,UK,856 246 8242,2023-12-02
C03321,77,user3321@example.com,126367,USA,729-100-4149,2023-10-31
C03193,39,user3193@example.com,31936,UK,253 856 7299,2023-07-24
C04519,40,user4519@example.com,37526,Australia,316 648 7085,2023-07-02
C01644,76,user1644@example.com,,Canada,(150) 921-9092,2023-06-01
C04520,66,,133863,USA,663.663.2336,2023-13-01
C00001,0,user1@example.com,,UK,(729) 676-9132,2023-10-28
C01581,70,user1581@example.com,118020,Canada,6041077282,2023-03-12
C04437,52,no-dot@com,178115,Australia,(436) 924-5832,2023-09-31
C04130,48,,113049,Australia,8525455135,2023-02-12
C01357,250,user1357@example.com,181014,Canada,(713) 380-3112,2023-12-13
C00007,49,user3413@example.com,134824,USA,982.574.2396,2023-01-31
C02100,28,user2100@example.com,,Australia,572.825.8913,2023-09-16
C02252,60,user@domain..com,,Canada,802.850.2661,2023-12-20
C03510,130,user@domain..com,45504,India,199.137.5201,2023-04-10
C03713,75,user3713@example.com,108137,India,(401) 899-3314,2023-09-21
C00397,79,user397@example.com,92433,Canada,6268097086,2023-09-26
C03483,25,user3483@example.com,90782,USA,5011397503,2023-12-09
C01065,61,user1065@example.com,120012,USA,,2023-12-17
C02378,74,user2378@example.com,95066,USA,279 595 7223,2023-08-12
C02171,42,user2171@example.com,,Australia,973.298.1273,2023-08-02
,75,user819@example.com,86358,UK,=1-813-820-9011,2023-08-05
C01813,58,user@,177596,Australia,262-466-9202,2023-03-23
C02571,70,user2571@example.com,45689,Australia,9324262230,2023-01-01
C01553,71,user1553@example.com,116207,USA,414.614.3043,2023-09-11
C04502,78,user4502@example.com,170287,USA,431 977 4048,2023-02-30
C00817,31,user817@example.com,89500,Australia,=1-587-104-1156,2023-12-09
C01573,71,user1573@example.com,167150,Canada,,2023-06-24
C03927,38,user3927@example.com,176692,UK,9620361356,2023-04-22
C01801,75,user1801@example.com,69553,UK,(245) 938-4943,2023-09-15
C04302,0,user4302@example.com,64550,UK,=1-315-276-9471,2023-12-10
C00382,20,user382@example.com,-50000,Canada,801.814.6939,2023-12-04
C02895,28,.user@domain.com,85514,Australia,466 860 8871,2023-08-11
C04692,68,,133376,Australia,,2023-04-17
C02312,73,user2312@example.com,102095,UK,=1-460-678-8070,2023-04-03
C03526,34,user3526@example.com,141369,Australia,9784084995,2023-09-13
C02329,50,user2329@example.com,76418,Australia,694 768 7850,2023-04-01
C01781,40,user1781@example.com,75865,Mexico,926 881 9487,2023-12-08
C03168,68,,189472,Canada,516-359-7485,2023-04-14
C04917,57,user4917@example.com,104123,Australia,2754947472,2023-02-25
C03380,31,user3380@example.com,192462,USA,=1-843-436-3903,2023-11-18
C00865,48,user865@example.com,130546,USA,=1-153-401-7249,2023-03-08
C03041,35,user3041@example.com,108518,UK,578.455.5791,2023-12-22
C03186,61,user@,,UK,326 347 8528,2023-03-18
C00555,-10,user555@example.com,76289,Australia,4658585732,2023-01-02
C01160,59,user1160@example.com,159744,USA,5045892188,2023-02-25
